0,1,2,3,4,5,6,7,8,9,10,11
0359a,0381c,1,3,0,3,0,1,0,0,0,0
1254c,0597b,1,3,0,3,0,1,1,2,0,0
1254c,1329c,1,0,0,0,0,0,2,1,0,0
1517a,1344c,1,0,0,2,0,0,1,2,0,0
1489a,1429b,1,0,0,3,2,0,0,1,1,0
0359a,1341b,0,3,0,0,0,1,0,0,0,0
0331b,0414a,0,1,0,0,0,0,0,2,0,0
1446a,1490c,1,0,0,0,0,0,1,0,0,0
0458a,1309a,2,0,0,0,0,0,1,2,0,0
0331b,1370c,0,0,0,1,0,0,1,1,0,0
1305a,1268c,1,0,0,3,0,1,0,4,0,0
1254c,1516b,1,0,0,1,0,1,1,0,0,0
1362a,1352c,1,1,0,3,0,0,1,2,0,0
1305a,1441b,1,1,0,0,2,0,0,2,0,0
1229b,1513a,1,1,0,0,0,1,0,1,0,0
1386a,1370b,0,1,0,0,0,0,0,0,0,0
1328a,1328c,2,0,0,1,0,1,2,1,1,1
0367a,0313c,2,0,0,3,0,0,1,3,1,0
1254c,1458c,0,3,0,3,0,0,1,1,0,0
1362a,0365a,3,1,0,3,0,0,0,1,0,0
0359a,1517a,0,0,0,1,0,0,0,0,0,0
1305a,1365b,1,3,0,3,0,0,1,0,0,0
1302a,1562b,1,1,0,3,2,0,0,2,0,0
1446a,1482b,0,0,0,0,0,0,0,2,0,0
0367a,1411b,1,0,0,3,0,1,1,3,0,0
0331b,0458b,0,1,0,3,0,0,1,3,0,0
1454b,1426c,1,1,0,3,0,1,0,2,0,0
0458a,0314b,2,1,0,0,0,0,1,2,0,0
1229b,0477a,1,0,0,2,0,1,0,2,0,0
1302a,1236b,1,3,0,3,0,0,1,0,0,0
0331b,1090c,3,1,0,3,0,0,0,1,0,0
1307a,1307b,2,3,0,3,0,1,1,0,1,1
1325a,1325b,3,0,0,1,1,0,1,1,1,1
1517b,1517c,2,1,0,3,0,0,1,1,0,1
0458a,1465b,2,0,0,1,0,1,0,2,0,0
0458a,1416a,1,0,0,3,0,1,1,4,0,0
1446a,0592b,0,1,0,2,0,0,1,0,0,0
0379b,1382b,1,0,0,0,2,0,0,3,0,0
0577a,0561b,1,0,0,3,0,0,0,3,0,0
1254c,0584c,1,0,0,0,0,0,1,0,0,0
1517a,0449c,1,1,0,2,0,1,0,2,0,0
0331b,1518a,1,1,0,3,0,0,0,1,0,0
1489a,0562c,2,1,0,0,0,1,0,2,0,0
0367a,1254c,1,0,0,0,0,0,1,3,0,0
1391c,1149b,0,3,0,3,0,0,0,1,0,0
0379b,1219a,0,0,0,1,0,1,0,3,0,0
1517a,1440c,0,3,0,0,0,1,0,0,0,0
1391c,1393a,0,3,0,0,0,0,1,3,0,0
0331b,1416a,2,0,0,3,0,1,0,4,0,0
1257c,1257a,2,0,0,1,0,1,0,1,0,1
1229b,1374c,2,1,0,3,0,1,0,1,0,0
1254c,0349a,2,0,0,1,0,1,1,0,0,0
0359a,1146c,1,1,0,3,0,0,1,2,0,0
1391c,0577b,0,0,1,3,0,0,0,1,0,0
1229b,0353a,1,0,0,0,1,0,0,0,0,0
0331b,1463c,2,1,0,0,0,0,0,1,0,0
0577a,1120a,0,0,0,3,0,0,0,1,0,0
1120a,1361b,1,1,0,0,0,0,0,2,0,0
0577a,0503a,0,0,0,0,0,1,0,1,0,0
0367a,1255a,1,0,0,0,0,0,1,4,1,0
1454b,1471b,1,1,0,3,0,0,1,4,0,0
1446a,1231a,0,1,0,3,0,0,0,2,0,0
0577a,1343a,0,1,0,0,0,1,0,1,0,0
1446a,0496c,2,3,0,0,0,0,1,1,0,0
1391c,1543a,1,0,0,0,0,0,1,3,0,0
1391c,1490b,1,1,0,3,0,1,1,1,0,0
0379b,1547c,1,1,0,3,0,1,0,3,0,0
1391c,1433b,1,0,0,3,2,0,1,0,0,0
0565a,1165b,2,0,0,1,0,0,0,1,0,0
0565a,0567b,1,1,0,3,0,0,0,1,1,0
0359a,1510a,1,0,0,0,0,1,0,1,0,0
1386a,0496f,1,3,0,0,0,0,1,1,0,0
0969c,0969b,1,4,0,2,0,1,1,1,1,1
0556a,0556b,2,1,1,0,0,0,1,3,0,1
1446a,1090c,1,1,0,0,0,0,1,1,0,0
1517a,0532b,0,0,0,2,2,0,0,1,1,0
1362a,1563a,3,0,0,0,0,1,0,0,0,0
1302a,1471b,1,1,0,3,0,0,0,4,0,0
1120a,1335b,0,1,0,3,0,0,3,0,0,0
1362a,0544a,3,0,0,3,0,0,0,1,1,0
1517a,1425c,1,3,0,0,0,1,0,1,0,0
0359a,1267c,1,1,0,0,0,0,0,1,1,0
0331b,0593a,0,0,0,0,0,0,3,0,0,0
1489a,0896a,2,0,0,2,0,1,0,3,0,0
0367a,1431c,1,0,0,3,0,1,1,0,0,0
1305a,0456b,1,0,0,1,0,0,0,1,1,0
1489a,1129c,0,1,0,0,0,0,0,2,0,0
1517a,1341c,0,0,0,1,0,0,1,2,0,0
0359a,1120c,0,0,0,0,0,0,0,2,0,0
0331b,1289c,2,0,0,3,0,0,1,4,0,0
1305a,1341c,1,0,0,2,0,0,1,4,0,0
0458a,1483b,1,3,0,0,0,0,1,1,0,0
0367a,0365a,2,1,0,0,0,0,0,3,0,0
1305a,1362b,1,0,0,3,0,0,0,4,0,0
1120a,0422b,0,3,0,3,0,0,0,1,0,0
0379b,0594a,0,1,0,0,0,0,1,1,0,0
0538b,0538c,1,1,0,3,0,1,0,0,0,1
1120a,0576c,0,3,0,2,0,0,0,0,0,0
0379b,0569c,2,0,0,0,0,0,3,0,0,0
1302a,0492b,0,1,0,3,0,1,1,3,0,0
1302a,1441c,1,0,0,2,0,0,1,1,1,0
1489a,1482b,0,0,0,0,0,0,1,0,0,0
0367a,1335c,0,0,0,3,0,0,2,3,1,0
0359a,1176b,1,3,0,1,0,0,0,0,0,0
1386a,0538a,1,0,1,3,0,0,1,1,0,0
1120a,1543c,1,0,0,2,0,0,0,0,1,0
0458a,1445c,0,0,0,0,0,1,1,0,0,0
0577a,0458a,0,0,0,0,0,0,1,1,0,0
1362a,1289a,1,0,0,3,0,1,0,3,0,0
0379b,1303c,0,3,0,0,0,0,0,1,0,0
0414a,0414b,2,1,0,0,0,1,1,1,0,1
1254c,1545a,1,0,0,0,0,0,0,1,0,0
0458a,0561a,0,0,0,3,0,1,1,1,0,0
1302a,1375a,1,1,0,2,0,0,0,3,0,0
1302a,1494b,0,0,0,3,0,1,1,4,0,0
1517a,0414a,1,1,0,1,0,0,0,0,0,0
1305a,1413a,1,0,0,1,0,1,0,1,0,0
1362a,1463b,0,0,0,0,0,1,0,1,0,0
0331b,1236b,0,3,0,0,0,0,1,0,0,0
1454b,0451c,1,1,0,2,0,0,1,2,1,0
0367a,1531a,0,1,0,0,0,1,0,1,0,0
1386a,0351c,0,1,0,0,0,0,1,1,0,0
0359a,0560a,0,3,0,0,2,0,0,1,0,0
0577a,0414c,2,0,0,0,0,0,1,2,0,0
0577a,1448b,1,1,0,3,0,0,1,0,0,0
1517a,1289b,1,3,0,2,0,0,0,0,0,0
0367a,1446a,1,0,0,3,0,0,1,2,0,0
0359a,0424c,0,0,0,0,0,0,3,1,0,0
1446a,1207c,2,0,0,2,0,0,0,0,1,0
1229b,0333b,1,0,0,3,0,1,1,1,0,0
1229b,1463c,0,1,0,3,0,0,0,1,0,0
0367a,1520a,1,1,0,3,0,0,0,2,0,0
1489a,0539b,2,0,0,3,2,0,0,2,0,0
1362a,1451a,2,3,0,0,0,0,0,4,0,0
1305a,0379c,1,0,0,2,0,0,0,3,0,0
1446a,1518a,1,1,0,0,0,0,1,1,0,0
1362a,1274a,2,0,0,2,0,0,0,3,0,0
1386a,1413c,0,3,0,3,0,0,1,1,0,0
0379b,1153a,3,0,0,1,0,0,0,3,0,0
1362a,0571a,1,3,0,0,0,1,0,1,0,0
1302a,0307c,1,0,0,2,0,0,2,3,0,0
1120a,1300a,1,0,0,2,0,0,0,1,0,0
1386a,0492a,2,3,0,1,0,0,0,1,0,0
1489a,1520c,1,0,0,0,1,0,0,1,0,0
1391c,1545c,0,0,0,3,0,1,1,0,0,0
1254c,1453c,1,0,0,0,0,0,1,1,1,0
1254c,1129a,2,0,0,0,0,0,2,0,0,0
1254c,1493a,1,0,0,0,1,0,1,2,0,0
1454b,0594a,1,1,0,3,0,0,0,4,0,0
1489a,0306a,2,0,0,1,0,0,0,1,0,0
1121a,1398c,0,0,0,3,0,0,2,0,1,0
0359a,1424b,1,0,0,0,2,0,0,2,0,0
1405b,1405c,1,2,0,0,2,0,1,0,1,1
1305a,1483a,1,0,0,3,0,1,0,3,0,0
1302a,1146b,0,1,0,0,0,1,1,1,0,0
0577a,0477a,0,0,0,1,0,1,0,1,0,0
1489a,0335b,2,3,0,3,0,0,1,1,0,0
0359a,0489c,1,0,0,1,0,0,1,0,1,0
1121a,0562c,1,1,0,0,0,1,0,1,0,0
1121a,1289c,1,0,0,0,0,0,1,3,0,0
0331b,1255c,1,0,0,0,1,0,0,2,0,0
0458a,0365a,2,1,0,0,0,0,1,1,0,0
1121a,1450b,0,1,0,0,0,1,0,2,0,0
1454b,1149a,1,0,0,3,0,1,0,1,0,0
0565a,1563a,2,0,0,0,0,1,1,1,0,0
1386a,0531b,1,1,0,3,0,1,0,1,0,0
1121a,0555b,1,0,0,3,1,0,0,1,0,0
1302a,1127a,1,0,0,0,0,0,1,3,0,0
1254c,1091b,0,0,0,0,0,0,1,0,1,0
1362a,1482a,1,3,0,0,0,0,3,1,0,0
1120a,1517b,1,0,0,0,0,0,0,1,0,0
1121a,1257c,2,0,0,0,0,0,0,3,0,0
0379b,1097a,0,1,0,0,0,0,0,1,0,0
1305a,0335c,2,0,0,0,0,1,1,3,0,0
0367a,1440c,0,3,0,1,0,1,0,2,0,0
1229b,1545c,1,0,0,0,0,1,0,1,0,0
0577a,0555b,1,0,0,0,1,0,0,1,0,0
0331b,0411a,0,0,0,0,0,1,1,4,0,0
1198a,1198b,2,0,1,1,0,2,2,2,1,1
0458a,1382c,0,1,0,0,0,0,1,1,0,0
1212a,1212c,0,1,0,0,0,0,0,0,0,1
1120a,1137a,1,0,0,3,0,1,0,1,0,0
1309a,1309b,2,1,0,3,0,0,0,2,0,1
0331b,1260b,1,0,0,1,0,1,1,0,0,0
1386a,1230b,0,0,1,3,0,0,1,0,0,0
0367a,0597b,0,3,0,3,0,1,0,1,0,0
1302a,1336c,2,0,0,3,0,1,0,0,0,0
0458a,1468b,1,0,0,2,0,0,0,3,0,0
1320a,1320b,2,0,0,3,0,0,0,3,0,1
0331b,1461c,1,3,0,3,0,1,0,3,0,0
0458a,1565c,0,0,0,0,0,0,1,2,0,0
1446a,1393c,0,3,0,3,0,0,0,0,0,0
1305a,1361b,0,1,0,3,0,0,0,4,0,0
1489a,0381c,0,3,0,0,0,1,0,2,0,0
1305a,0306b,1,0,1,2,0,0,0,2,0,0
1302a,0381b,1,0,0,3,0,1,0,4,0,0
0379b,0414a,0,1,0,0,0,0,0,1,0,0
1386a,1341c,1,0,0,2,0,0,1,1,0,0
1254c,1253a,2,1,0,0,0,0,2,1,0,0
1386a,0372a,0,0,0,3,0,1,0,2,1,0
1254c,1227a,0,0,0,3,0,1,1,0,0,0
1302a,0372a,1,0,0,0,0,1,0,1,1,0
1488a,1488c,2,1,0,0,0,1,0,1,0,1
1120a,0496f,0,3,0,3,0,0,1,0,0,0
1446a,1152b,1,0,0,2,0,1,1,1,0,0
1120a,1454c,1,0,0,3,0,0,0,2,0,0
1305a,1444a,1,0,0,0,0,1,0,3,0,0
0367a,1417b,1,3,0,0,0,1,0,1,0,0
1489a,1481a,2,0,0,2,0,0,0,3,0,0
0565a,0333b,0,0,0,3,0,1,0,0,0,0
1305a,0532c,1,1,0,3,0,1,0,2,0,0
0381a,0381b,2,1,0,3,0,1,0,1,0,1
0367a,1149b,0,3,0,3,0,0,1,4,0,0
1489a,0584c,1,0,0,3,0,0,0,1,0,0
0355a,0355b,2,2,0,3,2,1,1,2,1,1
0331b,1236c,2,0,0,1,0,1,0,1,0,0
1254c,1336b,2,0,0,3,0,1,1,3,0,0
1305a,1320b,2,0,0,0,0,1,0,0,0,0
1121a,1260c,1,1,0,3,0,0,1,0,0,0
1386a,0537a,2,0,0,3,0,0,2,2,0,0
0577a,1453c,0,0,0,0,0,0,0,1,1,0
1386a,1231b,1,1,0,0,0,0,0,2,0,0
1517a,1255c,0,0,0,1,1,0,0,0,0,0
1229b,1446c,2,0,0,0,0,0,0,1,0,0
1517a,1289c,1,0,0,2,0,0,1,2,0,0
0379b,1551a,3,0,0,0,0,0,3,0,0,0
1120a,1237a,0,0,1,2,0,0,0,1,0,0
1120a,1219a,1,0,0,2,0,1,0,2,0,0
1454b,1284a,0,0,0,3,0,0,0,4,0,0
1517a,1370c,1,0,0,0,0,0,1,1,0,0
1121a,1149b,0,3,0,0,0,0,1,1,0,0
0359a,0338c,2,0,0,3,0,0,1,0,1,0
0565a,1489c,0,3,0,3,0,0,0,0,0,0
1121a,0555c,1,1,0,2,0,0,0,3,0,0
1391c,1485a,1,3,0,0,0,0,1,1,0,0
1229b,1490c,1,0,0,0,0,0,0,0,0,0
0359a,1129b,1,0,0,0,0,0,1,2,1,0
1391c,0491c,0,1,0,0,0,0,1,3,0,0
1229b,1489b,1,0,0,0,0,0,1,0,0,0
1386a,1516a,1,1,0,0,0,0,1,2,0,0
1446a,1472c,1,1,0,0,0,0,0,1,0,0
1454b,1371c,0,0,0,3,0,1,1,3,0,0
0367a,1255b,1,0,0,1,0,0,1,0,0,0
1120a,1320a,1,0,0,0,0,1,0,1,0,0
1517a,1248b,1,0,0,0,0,0,0,2,0,0
0577a,0496d,0,0,0,1,0,0,0,0,1,0
0458a,1426c,1,1,0,0,0,1,0,2,0,0
1391c,1543b,0,0,0,2,0,0,0,1,0,0
1445a,1445b,2,0,0,1,0,0,0,3,0,1
1121a,0458b,1,1,0,0,0,0,1,2,0,0
1489a,1416b,1,1,0,3,0,0,1,2,0,0
1254c,1370a,1,0,0,3,2,0,1,0,0,0
0367a,1237b,1,1,0,1,0,0,0,4,0,0
1229b,1201b,1,1,0,3,0,1,0,2,0,0
0367a,0584a,1,0,0,1,0,0,0,4,0,0
0565a,1488a,1,0,0,3,0,1,1,1,0,0
0367a,1391b,1,3,0,0,0,0,1,0,0,0
0458a,1257c,2,0,0,3,0,0,1,4,0,0
1305a,1489c,1,3,0,0,0,0,1,1,0,0
1229b,1296c,0,0,0,0,2,0,1,2,0,0
0458a,1454c,1,0,0,0,0,0,1,4,0,0
1454b,1352a,0,1,0,2,0,0,0,4,0,0
0359a,0363c,1,0,0,0,0,0,3,2,0,0
1229b,1131b,1,1,0,2,0,0,0,1,0,0
1454b,1267a,0,0,0,3,0,0,1,2,1,0
1302a,1335a,0,0,0,3,0,1,0,1,0,0
1362a,1543b,1,0,0,1,0,0,1,0,0,0
1454b,1245c,1,1,0,0,0,0,0,4,0,0
0331b,1097a,0,1,0,0,0,0,0,4,0,0
1305a,1455a,2,0,0,0,0,0,1,2,0,0
1517a,1268c,0,0,0,2,0,1,0,2,0,0
0458a,1131a,1,0,0,1,0,1,1,0,0,0
0379b,0491a,1,0,0,1,0,1,0,1,1,0
1517a,1476a,1,0,0,1,0,1,0,1,1,0
0564a,0564b,0,1,0,2,2,1,2,1,0,1
1229b,1451c,1,1,0,3,0,0,0,2,0,0
0379b,1518c,1,0,0,0,0,1,0,2,0,0
1446a,0532b,1,0,0,0,2,0,1,1,1,0
0577a,0896a,1,0,0,1,0,1,0,2,0,0
0565a,1547b,0,1,0,2,0,1,1,1,0,0
0351a,0351b,0,1,1,1,1,0,1,0,0,1
1271b,1271c,3,3,0,2,2,0,1,1,0,1
1391c,1362c,1,1,0,0,0,0,1,1,0,0
1510c,1510a,1,0,0,1,0,1,0,0,0,1
0577a,0550a,1,3,0,3,0,0,0,1,0,0
1121a,1468c,1,1,0,0,0,0,0,3,0,0
0565a,1545a,2,0,0,3,0,0,0,1,0,0
0594a,0594c,3,2,1,4,0,0,1,1,0,1
1391c,1552a,1,1,0,1,0,0,0,0,0,0
0577a,1231c,1,3,0,3,0,0,1,2,0,0
1120a,1222c,2,0,0,3,0,0,1,0,1,0
0331b,0445b,2,0,0,3,0,1,1,1,1,0
0331b,1268c,1,0,0,3,0,1,0,4,0,0
1254c,1534b,0,0,0,3,0,0,0,0,0,0
0359a,0331b,1,0,0,0,0,0,0,2,0,0
0458a,1520a,1,1,0,3,0,0,1,2,0,0
0379b,1146a,3,3,0,0,0,0,1,3,0,0
1121a,0381b,1,0,0,3,0,1,0,3,0,0
0458a,0593a,1,0,0,0,0,0,2,0,0,0
0367a,0377a,1,3,0,1,0,0,0,3,0,0
1229b,0552a,1,0,0,3,0,0,1,0,1,0
1391c,0335a,1,0,0,2,0,0,0,1,0,0
1121a,1446b,1,0,0,2,0,0,0,1,0,0
0458a,0424a,1,1,0,3,0,0,1,1,0,0
1391c,1424a,1,3,0,0,0,0,0,1,0,0
0458a,1493a,0,0,0,0,1,0,1,3,0,0
1229b,1472c,1,1,0,0,0,0,1,1,0,0
1489a,0313c,1,0,0,0,0,0,1,1,1,0
0488b,0488c,1,4,0,1,0,1,0,4,0,1
1446a,1375b,0,3,0,0,0,0,1,1,0,0
0331b,1330c,2,0,0,2,0,0,1,3,0,0
1386a,1366b,1,1,0,3,0,0,1,1,0,0
0359a,1551b,1,0,0,0,0,1,1,1,1,0
1517a,1364a,0,0,0,1,2,0,0,1,0,0
0331b,1429c,3,1,0,3,0,0,0,0,0,0
1121a,0461a,1,0,0,0,2,0,0,1,0,0
1386a,1528c,1,0,0,3,0,0,0,3,0,0
1302a,1257b,1,3,0,3,0,0,0,3,0,0
1229b,1512c,1,0,0,2,0,0,1,1,0,0
0359a,0483a,0,1,0,3,0,0,0,1,1,0
1229b,1180c,1,3,0,3,0,1,0,1,0,0
1446a,1471b,0,1,0,3,0,0,1,2,0,0
0458a,0319c,0,1,1,0,0,0,1,2,0,0
1121a,0539a,0,3,0,0,0,0,1,1,0,0
0367a,1483b,1,3,0,0,0,0,0,3,0,0
1489a,0555b,0,0,0,3,1,0,0,2,0,0
1362a,1552c,0,0,0,2,0,1,1,3,0,0
0458a,1375c,1,3,0,0,0,0,1,0,0,0
1254c,1492b,1,1,0,0,0,0,1,1,0,0
0331b,0576c,1,3,0,1,0,0,0,2,0,0
1391c,1483a,0,0,0,3,0,1,1,2,0,0
1305a,1455b,1,0,0,1,0,0,0,0,0,0
0379b,1562b,2,1,0,0,2,0,0,1,0,0
1446a,0414c,1,0,0,3,0,0,0,1,0,0
1229b,1502b,2,3,0,0,0,0,0,2,0,0
1489a,0411c,1,0,0,0,0,1,0,4,0,0
0565a,1144c,1,0,0,1,0,1,1,1,0,0
0379b,1237a,1,0,1,1,0,0,0,2,0,0
0577a,1471b,1,1,0,0,0,0,0,3,0,0
0577a,1268c,0,0,0,3,0,1,0,3,0,0
0565a,1255a,1,0,0,3,0,0,0,1,1,0
1362a,1180b,2,0,0,3,0,0,1,1,1,0
1120a,0306a,1,0,0,1,0,0,0,1,0,0
1302a,0338a,0,3,0,3,0,1,0,1,0,0
1229b,1481c,1,0,0,0,0,1,0,2,0,0
1229b,1534c,2,0,0,3,0,1,0,1,0,0
1441b,1441c,1,1,0,1,2,0,1,1,1,1
0565a,1565c,0,0,0,3,0,0,1,1,0,0
1254c,1375a,0,1,0,1,0,0,1,2,0,0
1362a,0552a,1,0,0,3,0,0,1,2,1,0
1229b,0414b,0,0,0,3,0,1,1,1,0,0
1489a,0565c,1,0,0,2,0,0,0,1,0,0
1305a,1375c,2,3,0,0,0,0,0,0,0,0
1120a,0307c,1,0,0,2,0,0,2,1,0,0
0565a,0571a,0,3,0,0,0,1,1,0,0,0
1305a,1551b,0,0,0,0,0,1,1,1,1,0
0379b,1229c,1,0,1,0,0,0,1,1,0,0
0565a,1483b,1,3,0,3,0,0,1,0,0,0
1362a,0496d,1,0,0,2,0,0,0,1,1,0
1454b,1146a,2,3,0,3,0,0,0,0,0,0
0331b,1426c,2,1,0,0,0,1,1,2,0,0
0367a,0576c,0,3,0,1,0,0,0,2,0,0
1305a,0472b,1,0,0,0,0,1,1,2,0,0
1229b,1455b,1,0,0,2,0,0,0,2,0,0
1446a,0307a,1,1,0,0,0,0,1,2,0,0
1517a,1236b,1,3,0,1,0,0,1,2,0,0
1489a,0365a,1,1,0,3,0,0,0,1,0,0
1510b,1510a,0,0,0,0,0,1,1,3,0,1
1305a,1149a,0,0,0,0,0,1,1,1,0,0
1362a,1289c,2,0,0,0,0,0,1,4,0,0
1454b,0575c,0,0,0,2,0,1,1,0,0,0
1229b,0375a,2,1,0,0,0,0,0,2,0,0
1229b,1426b,1,0,0,3,0,1,0,2,0,0
0359a,0531c,1,3,0,1,0,0,0,1,0,0
1254c,1362c,2,1,0,0,0,0,1,1,0,0
0331b,1565a,1,3,0,3,0,0,0,1,0,0
1254c,1260a,1,0,0,1,0,0,1,3,0,0
1121a,1441c,1,0,0,2,0,0,1,0,1,0
0577a,1565a,0,3,0,3,0,0,0,0,0,0
1121a,1493b,0,3,0,3,0,0,3,2,0,0
0331b,1411c,3,0,0,3,0,1,0,2,0,0
0458a,0565b,0,0,0,0,0,0,0,3,0,0
0359a,1260c,1,1,0,0,0,0,1,1,0,0
0496f,0496d,0,3,0,1,0,0,1,1,1,1
0577a,0365b,0,0,0,3,2,0,0,1,1,0
1229b,0597c,0,3,0,3,0,0,1,1,0,0
0458a,1378c,1,0,0,3,0,1,1,2,0,0
1302a,0333b,0,0,0,3,0,1,1,1,0,0
1517a,1454c,1,0,0,1,0,0,0,2,0,0
0379b,1495a,1,0,1,3,0,1,0,0,0,0
1386a,1498a,1,0,0,1,0,0,1,1,0,0
1302a,1481a,1,0,0,2,0,0,0,3,0,0
1120a,1268b,1,0,0,3,0,0,1,1,1,0
1254c,1329b,0,0,0,3,0,0,2,1,0,0
0379b,0451c,2,1,0,1,0,0,0,1,1,0
1534b,1534a,1,0,0,2,0,1,0,2,0,1
1120a,1252a,1,0,0,0,0,1,0,1,0,0
0458a,1284c,1,0,0,0,0,1,0,2,0,0
0307b,0307c,2,1,0,1,0,0,1,1,0,1
1446a,1552a,2,1,0,2,0,0,0,1,0,0
0359a,0367c,1,0,0,3,0,0,0,1,0,0
1305a,0592b,0,1,0,1,0,0,0,2,0,0
0458a,1494b,0,0,0,0,0,1,0,4,0,0
1386a,1446a,0,0,0,3,0,0,1,1,0,0
1302a,1131b,0,1,0,2,0,0,0,3,0,0
0565a,1382a,0,1,0,3,0,0,0,2,0,0
1284a,1284c,1,0,0,0,0,1,0,2,0,1
0565a,1426c,1,1,0,3,0,1,0,1,0,0
1302a,0434b,1,3,0,3,0,0,0,0,0,0
1446a,1176b,0,3,0,2,0,0,1,0,0,0
1454b,1253a,1,1,0,3,0,0,2,2,0,0
0331b,1260c,0,1,0,0,0,0,1,1,0,0
0565a,1547a,0,3,0,2,0,1,1,1,0,0
1446a,0429b,0,0,0,0,0,1,0,2,0,0
1386a,1393c,0,3,0,0,0,0,1,1,0,0
1120a,1416b,0,1,0,3,0,0,1,0,0,0
1454b,1243a,1,1,0,0,0,0,0,3,0,0
0379b,1261b,0,3,0,0,0,0,0,1,0,0
1489a,1540b,0,0,0,3,0,0,1,3,0,0
1121a,1552a,1,1,0,2,0,0,1,0,0,0
0359a,0411b,1,1,0,1,0,0,0,1,0,0
1121a,1445b,0,0,0,1,0,0,0,1,0,0
1362a,0896c,2,0,0,3,0,1,1,4,0,0
0379b,0477b,1,0,0,1,0,1,0,1,0,0
0565a,1174a,1,0,0,2,0,1,1,3,0,0
1254c,1393b,1,0,0,3,2,0,1,2,0,0
1362a,1227a,2,0,0,0,0,1,0,1,0,0
1386a,1296c,0,0,0,3,2,0,1,3,0,0
1121a,1453a,1,0,0,0,0,0,0,3,0,0
1489a,0600b,1,0,0,0,0,0,0,1,0,0
1121a,0562a,2,0,0,0,0,0,1,3,0,0
0367a,1129b,1,0,0,0,0,0,1,0,1,0
0458a,1370b,1,1,0,0,0,0,1,3,0,0
1545a,1545b,2,0,0,0,2,0,1,1,0,1
0367a,1236c,1,0,0,1,0,1,0,3,0,0
0331b,0307b,0,1,0,0,0,0,1,2,0,0
0359a,1237b,1,1,0,1,0,0,0,2,0,0
1386a,1448a,1,0,0,0,0,1,0,3,1,0
1121a,1137b,1,0,0,0,0,1,0,1,0,0
1489a,1444a,1,0,0,3,0,1,0,3,0,0
0367a,1129c,1,1,0,3,0,0,0,2,0,0
1302a,1320a,1,0,0,0,0,1,0,3,0,0
1362a,0489c,2,0,0,2,0,0,1,2,1,0
0367a,1445a,2,0,0,3,0,0,0,1,0,0
0359a,0569c,1,0,0,0,0,0,3,1,0,0
1229b,1411c,1,0,0,0,0,1,0,0,0,0
1446a,0477b,1,0,0,2,0,1,1,0,0,0
0458a,1463c,1,1,0,0,0,0,1,1,0,0
1489a,1230c,1,3,0,0,0,0,0,2,0,0
1489a,0565b,1,0,0,3,0,0,1,3,0,0
0379b,0472c,1,0,0,1,0,0,3,1,0,0
1254c,1425c,0,3,0,1,0,1,1,0,0,0
0458a,1261b,1,3,0,0,0,0,1,2,0,0
1489a,1393c,0,3,0,3,0,0,1,2,0,0
1254c,0381a,0,1,0,3,0,0,1,2,0,0
0458a,1424a,1,3,0,0,0,0,0,2,0,0
1446a,0896c,0,0,0,3,0,1,0,2,0,0
0379b,1441a,2,0,0,1,0,0,2,2,0,0
1446a,1366a,2,0,0,3,0,1,0,1,0,0
1120a,1282b,0,1,0,0,0,0,0,0,0,0
0451a,0451b,0,0,0,3,2,1,1,2,1,1
0319a,0319b,1,3,0,1,0,0,1,0,1,1
0577a,0335b,1,3,0,0,0,0,1,0,0,0
1386a,0584a,0,0,0,1,0,0,0,3,0,0
1254c,1442c,0,0,0,0,2,0,1,1,1,0
1489a,0374c,1,0,0,0,0,0,3,0,0,0
1120a,1119a,1,0,0,3,2,0,0,1,0,0
1305a,0377a,0,3,0,1,0,0,0,1,0,0
1446a,0537a,2,0,0,0,0,0,1,1,0,0
1454b,0377a,1,3,0,2,0,0,1,1,0,0
1121a,1303c,1,3,0,3,0,0,0,3,0,0
0577a,1433b,1,0,0,3,2,0,0,0,0,0
1302a,1146c,1,1,0,0,0,0,1,4,0,0
1305a,1243a,0,1,0,3,0,0,1,3,0,0
1454b,1260a,2,0,0,2,0,0,1,4,0,0
1302a,0411a,1,0,0,3,0,1,1,4,0,0
1362a,1441b,1,1,0,3,2,0,0,2,0,0
0458a,0536b,1,1,0,2,0,0,1,3,0,0
0458a,1303c,1,3,0,0,0,0,1,4,0,0
0577a,1370c,1,0,0,1,0,0,1,0,0,0
1229b,1516b,1,0,0,2,0,1,0,1,0,0
1155a,1155c,0,1,1,2,0,1,1,3,0,1
0577a,0396c,1,0,0,0,0,0,3,1,0,0
1240a,1240b,0,1,0,2,2,1,3,2,0,1
1386a,1487a,1,0,0,3,0,1,0,1,0,0
1120a,1302c,0,0,0,0,0,0,0,1,0,0
0577a,1227b,1,0,0,3,0,1,0,3,0,0
1302a,1468c,1,1,0,0,0,0,0,4,0,0
0577a,1551b,1,0,0,0,0,1,1,0,1,0
1454b,0597c,1,3,0,3,0,0,0,1,0,0
0359a,0338b,0,0,0,3,0,1,0,1,0,0
0458a,1219b,0,1,0,0,0,1,1,3,0,0
1489a,1137c,1,1,0,0,0,0,0,3,0,0
1386a,0434b,0,3,0,0,0,0,0,3,0,0
1391c,0336a,1,1,0,3,0,0,0,2,0,0
1499b,1499c,0,1,0,1,2,0,2,1,0,1
1362a,1461b,1,1,0,3,0,1,0,0,0,0
1254c,1487a,1,0,0,3,0,1,1,1,0,0
1446a,0319b,0,0,0,2,0,1,1,0,1,0
